name,page,text
892231__concatenated,12,"Gemeente Amsterdam 6 november 2017
Memo Voortgang Maatwerk aan Eritrese statushouders Pagina 4 van 5

de statushouder. Door verschillen in referentiekader kunnen dat gedrag en woorden namelijk
anders worden geïnterpreteerd. Ook is het zinvol om te kunnen aansluiten bij verschillende
communicatiestijlen. We gaan professionals daarom handreikingen doen over de houding, kennis
en vaardigheden die nodig zijn bij het begeleiden van statushouders uit Eritrea, zodat zij hen nog
beter maatwerk kunnen bieden. Ook zorgen we voor kennisdeling op beleids- en
uitvoeringsniveau. Dit doen we samen met wetenschappers, andere overheden, partners uit het
veld en (voormalig) Eritrese vluchtelingen zelf.

Ambitie 2: evalueren en uitbreiden

We hebben zicht op de effectiviteit van ons maatwerk-instrumentarium voor de Eritrese
statushouder, we onderzoeken welke aanvullende instrumenten nodig zijn, en we maken
succesvolle instrumenten waar gewenst beschikbaar voor kwetsbare groepen Statushouders met
soortgelijke problematiek.

 

Intensivering best practices

We kunnen leren van de ervaringen die professionals de afgelopen periode hebben opgedaan met

Eritrese statushouders. Samen met Eritrese (voormalig) vluchtelingen en professionals gaan we

het ingezette instrumentarium evalueren en waar nodig intensiveren of uitbreiden. De ervaringen

tot nu geven goed inzicht in de problematiek én in welke interventies succesvol zijn voor deze
groep. Enkele voorbeelden van best practices:

o  Inzetten van Eritrese sleutelfiguren: (voormalig) vluchtelingen uit het eigen land die al wat
langer in Nederland zijn, kunnen voor nieuwe statushouders als rolmodel fungeren en zo de
kans op participatie vergroten. Doordat deze sleutelfiguren de taal spreken en bekend zijn
met de culturele achtergrond, is het voor hen makkelijker het vertrouwen van de statushouder
te winnen en zo een brug te slaan tussen de doelgroep en professionals. De gemeente kan
deze sleutelfiguren faciliteren bij het opzetten van initiatieven voor de doelgroep, ze inzetten
als Eigen Taal Ondersteuners (ETO's) of ze actief om input vragen bij het ontwikkelen van
instrumentarium.

o _ Aansluiten bij interesses en talenten: klantmanagers merken dat er bij Eritrese statushouders
veel interesse is voor laagdrempelige en kleinschalige trajecten in de richting techniek,
houtbewerking en landbouw/groenvoorziening. Dit zijn trajecten waarbij de nadruk ligt op
werknemersvaardigheden en waar het geleerde direct in de praktijk kan worden toegepast.
Onder jonge Eritrese statushouders zijn ook sportactiviteiten populair. Sport blijkt een
uitstekend middel om vertrouwen te winnen, een sociaal netwerk op te bouwen en te leren
over Nederlandse omgangsvormen en normen en waarden.

o  Inzetten van innovatieve informatiemiddelen: bestaande voorlichtingen sluiten lang niet altijd
aan bij de beleving van Eritrese statushouders. Dit kan komen door een taalbarrière, door
culturele verschillen, door gebrek aan opleiding en ervaring, door minimale leerbaarheid als
gevolg van overbelasting en trauma's etc. Informatie kan beter worden overgebracht via
bijvoorbeeld een toneelstuk, online filmpjes of een Facebookpagina. De Facebookpagina van
de GGD over medische kwesties in het Tigrinya is hiervan een goed voorbeeld.

In de komende periode gaan we nog meer best practices ophalen en bekijken hoe we deze kunnen

delen (met professionals én met de doelgroep) en navolging kunnen geven. Daarbij onderzoeken

we of aanvullende instrumenten kunnen worden ingezet om de integratie en participatie te
bevorderen.

Verbreding doelgroep
We kunnen lering trekken uit de maatwerkaanpak voor Eritrese statushouders voor andere

kwetsbare groepen. Het Plan van aanpak van november 2016 biedt een verscheidenheid aan
instrumenten om de positie van Eritrese statushouders te versterken. Toch is de aanpak niet
gericht op Eritrese statushouders als doelgroep. De aanpak op maat biedt de Eritrese

 

 

 
"
892231__concatenated,47," 

 

Van: G

Verzonden: donderdaa 11 januari 2018 13:43

i z r n B

Onderwerp: Voorlichtingsbijeenkomsten vanuit de GGD Amsterdam

Beste®

Als vervolg op een eerderà)gesprek tussen de Eritrese kerk en Pharos, heeft er op woensdag 20 december een gesprek
plaatsgevonden tussen:4 _____‚(kerk)‚'Î e d e e M(GGD
Amsterdam).

We hebben kennis gemaakt en ons georiënteerd op de mogelijkheid van het uitvoeren van voorlichtingsactiviteiten
vanuit de GGD Amsterdam voor de bezoekers van de Eritrese kerk te Amstelveen. Er is een grote groep Eritreeërs
die de kerk bezoekt, vaak tussen de 200-300 bezoekers waarvan een deel nieuwkomer is.

Wens van kerk is om te starten met het geven van informatie c.q. voorlichting over algemene gezondheidszorg in
Nederland en mogelijk in de toekomst ook over andere gezondheidsonderwerpen. Door de GGD is aangegeven dat
de groep niet te groot moet zijn, omdat naast informatie de voorlichting ook via vragen, discussie en evt. andere
werkvormen wordt geboden. De kerk geeft aan dat er 4 verschillende ruimten beschikbaar zijn in het parochiehuis,
dit biedt de kans om aan meerdere groepen tegelijker voorlichting te geven . Als datum hebben we 27 januari
genoemd.

Naar aanleiding van het bovenstaande overleg hebben we intern binnen de GGD het verzoek tot voorlichting |
besproken.

De GGD Amsterdam is een onafhankelijke /neutrale organisatie met als doel publieke gezondheid voor alle burgers

in het werkgebied te bevorderen . Een van de activiteiten is het geven van voorlichtingsbijeenkomsten aan

statushouders.

De Eritrese kerk is een van de mogelijkheden om een grote groep statushouders te bereiken, een mooie

gelegenheid om aan deze groep gezondheidsvoorlichting te geven. ‘
Gezien het neutrale karakter van onze organisatie heeft het onze voorkeur om voorlichtingsactiviteiten in een

gebouw met een niet-religieuze functie te geven. Zo kunnen wij ons onafhankelijke karakter beter waarborgen.

We willen dan ook voorstellen om de voorlichtingen in de nabije omgeving van de kerk uit te voeren, te denken valt

aan de Piet Hein school of een andere locatie. We hopen een geschikte locatie op loopafstand te vinden.

Het tijdstip vindt in overleg met de kerk plaats zodat de kerkgangers vanuit de kerk naar de voorlichting kunnen

komen, en de kerk het ook onder de aandacht kan brengen bij de kerkgangers. |

De datum van 27 januari komt hiermee te vervallen, als duidelijk is waar we de voorlichting kunnen
geven zullen we een nieuwe datum in overleg vaststellen.

Graag horen we of het verzoek voor voorlichtingsbijeenkomst van de kerk blijft bestaan als dit zou worden

uitgevoerd op een andere locatie.
Voor vragen of overleg kan er altijd contact met mij worden opgenomen.

Vriendelijke groet,

Projectleider Publieke Gezondheid Asielzoekers en Statushouders
GGD Amsterdam
"
963330_bijlagen.zip__concatenated,237,"Kunt u hierin iets betekenen? Wij zijn aan het einde van ons latijn. Wij kunnen het aandeel vanl
en . ook niet vooruit betalen.
Met vriendelijke groet,

Namens VVE Warmoesstraat 10

Aanschrijving s uitgevoerd. Pand heeft een nieuwe fundering. Gemeenschappelijk met
warmoesstraat I Dit dossier kan naar het archief. WT 30-12-2014
"
963330_bijlagen.zip__concatenated,6,"zh iP *

 

 

Bezoekadres
Amstel 1
1011 PN Amsterdam

Postbus 202

1000 AE Amsterdam

Teiefoor
Fax 020 G
www.centrum amsterdam.nl :

Datum
Ons kenmerk

Behandeld door
Doorkiesnummer
Faxnumrner

Bijlage

Onderwerp

Gemeente Amsterdam

Stadsdeel Centrum

Sector Bouwen en Wonen
Afdeling Regie en Beleid

Retouradres: Postbus 202, 1000 AE Amsterdam

Warmoesstraat 10 -
1012 JD Amsterdam

_u;s»stent rayonmanager Stadshart

Rapport betreffende casco- en funderingsonderzoek

Casco-funderingsonderzoek Warmoesstraat 10

Geachte heer/mevrouw

In het kader van het behoud- en herstelbeleid wordt door stadsdeel Centrum planmatig
onderzoek gedaan naar de bouwtechnische staat van panden in de binnenstad
Eigenaren zijn ervoor verantwoordelijk dat de technische staat van hun pand voldoet aan
de wettelijke voorschriften van het Bouwbesluit 2003. Indien dit niet het geval is, is het
stadsdeel bevoegd om de eigenaar of eigenaren te verplichten tot het treffen van
voorzieningen

In dit kader is onderzoek uitgevoerd naar het casco en de fundering van uw pand. Een
exemplaar van het onderzoeksrapport treft u hierbij aan. Ook de (eventuele) mede-
eigenaar krijgt dit rapport toegestuurd. De conclusies van het onderzoek staan vermeld op
pagina 41

Het onderzoek heeft uitgewezen dat de fundering van het pand niet voldoet aan de
wettelijke eisen van het Bouwbesluit 2003 (artikel 2.5). Naast de beoordeling van de
technische staat van fundering en casco, zijn tevens overige onderdelen van het pand
getoetst aan prestatie eisen uit het Bouwbesluit voor bestaande bouw. Algemeen
gesproken is de onderhoudstoestand van het pand voldoende. De stabiliteit van het pand
is voldoende. De brandveiligheid van het pand is voldoende. Verder is er nog een aantal
onderdelen van het gebouw dat in prestatie tekort komt en zodoende een overtreding van
een verbodsbepaling uit de Woningwet vormt. Alle te verrichten werkzaamheden aan het
pand zijn opgenomen in de zogenoemde voorzieningenlijst op pagina 43 van het rapport

Voor het uitvoeren van het constructief herstel dient u te beschikken over een
omgevingsvergunning

Het stadsdeel Amsterdam-Centrum is bereikbaar per tram (lijnen 9 en 14) of metro (lijnen 51, 53 en 54)

halte Waterlooplein

 

 

 

 

p

C2 B2 A2 B5 AS5 20

Patch Reference numbers on UTT

x

t r a

mm Î

ï

i

[e>]
[ss]
[e2]
[®]
o
<
*}
[!s]
)
®)
_
<
-
[es]
-
©}
L d
[=]
n
[=)
[se]
[]
[e2)
[e]
e}
—

17 16 11

18

B1 A1

c1

the scale towards documen*

 

mage Engineering Scan Reference Chart TE263 Serial No.
"
963330_bijlagen.zip__concatenated,64,"Gemeente Amsterdam

Formulierversie
2010.02

Omgevingsvergunning

Datum aanvraag: 17 januari 2012

Reclame

Reclame plaatsen

Algemeen

Wat wilt u precies gaan doen?

Waar gaat u de reclame plaatsen?

Is de reclame tijdelijk of
permanent?

Geef eventueel een toelichting op
uw werkzaamheden

Hoeveel reclameobjecten betreft
het?

Wat is de afmeting van de
reclame?

Wat is de hoogte van de reclame
gemeten vanaf het maaiveld tot
aan de onderkant van de reclame?

Geef een omschrijving van het
uiterlijk, materiaalgebruik en
verlichting.

Wat is de tekst van de reclame?

Wie maakt of voert reclame op of
bij de onroerende zaak?

Aanvraagnummer: 302083 Gemeente Amsterdam Formulierversie 2010.02

B Een nieuwe handelsreclame plaatsen

B Een bestaande handelsreclame wijzigen
B Een bestaande handelsreclame vervangen
B Anders

Hoofdgebouw

B Permanent
M Tijdelijk
Dooslettertekst inwendig verlicht d.m.v. LED- modules.

Gemonteerd op kokerbalk. Dubbelzijdige uitsteekreklame
48x48 cm.(bevestiging aan muur d.m.v. RVS- keilbouten)

2

Dooslettertekst 300 x 27,5 cm.
Uitsteekreklame 48 x 48 cm.

Dooslettertekst 295 cm.
Uitsteekreklame 240 cm,.

Doosletter uitgevoerd in aluminium omkasting en acrylaat
voorzijde. Inwendig verlicht t.m.v. LED- modules.

Dolce Vita + logo

B Eigenaar

B Beperkt zakelijk gerechtigde
B Gebruiker

B Anders

Pagina 1 van 1
"
963330_bijlagen.zip__concatenated,42,"26-mei-2011
55-09-0102

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

Van de fundering is een berekening gemaakt.

Viarmoesstnat 10-12 xiax 12.5-2011

n aigemene zn dert de constcht van zen bestaande woring í bestaand woongebouw, er dus
aok de lunderng trervan, Ie voldoen aan Pf gesieide n artkei 2.5 n 2 6 van het Bouwbesuit 2003
Voo oerge getnaksiunte's van bestaarde boreerthen z dans arkakten och var Iepastng
Samengeval hoa d2 artingi in dat de stersia grerstoeslard me! betrsliung M bererker df

mag zijn overschredan. In varband met de tunderng betekent dû n de rekelechrsche z Jul de
belasing cp de tunderng muet grober mag zijn dan nel draagvermogen van de hnderng

B de berskenrgen mosten de belassngen zijn Dapaald oom NEN 6702 en de Hegeling
Boarsbealut 2003 n moet de drasgkracht van de fundering worden nepaald voigens MEN 6743
(voor bestaande bouw geit cen relerentepsnode van 1 |aar1

In de onderzoeksgud & gen tunderrg p mas sangetoflen In de bijnge is de draaghracht voor
de Iunderingsatrook op stsal uigetehend

Uiigangspunt vonr de berekanng = de sorderrg ì e piaatss ven Narnosssiraat 1E @ wer
dietal mäeuborngen van Viarnoexsiraat 15.

De rakersaarde voor het draagverropen van 1 mater tunderngsaarieg &

F, km

Belasting op de fundering

De rekersaarde van de beiastng p de undenng bostaat l agen gewcht n varanderike
beinstrg Veer het Depaien van de belastngiacren gaan w uil van Vebgbisisklasse ?

Eigen gewicht

H ugen r word! gevornd doof de bouwerau S6 iaeren en 06 Sakconsiruche

Voor de belastng van de houten vioeren a 07 KM/rG aangeheuden.
Ie de njlagt 4 cer overzicht van de velasingasrnrarnet otgennmern

Dus G * maês n rep= 152,158 k

o deze belstingsoon gekit oen belastngiacor (m l van 115 (Regeang Boustesiut 2003;

 

EE
aA

C1 B1 A1 C2 B2 A2 B5 A5 20 18

Patch Reference numbers on UTT

17 16 11

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

the scale towards docurmen** M

Image Engineering Scan Reference Chart TE263 Serial No.

 
"
963330_bijlagen.zip__concatenated,5," 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

| E
19 -13 ioait
43 - n

 

Adres

U\ìar PAOCSS Ë.VC/LC_&E

 

Inspecteur |

 

Rayon

 

 

 

 

 

HUISNUMMERING
GBELSR

“9

 

 

ER

 

Concept verzonden
Behandelen na
....ggbx.lbew/.áeig.

B.V.B.
Beschikking nr.
Kaartje

Besch. verzonden

 

 

:/9-06-03

‘D DS OT

   
 

 

  

 

 

m °

 

mm .
17 16 11

C1 B1 A1 C2 B2 A2 B5 A5 20 18

Patch Reference numbers on UTT

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

e

s E

the scale towards documer

 

 

 

  

A32

   

Mage Engineering Scan Reference Chart TE263 Serial No

  
"
892231__concatenated,48,"-

Nieuwe Achtergracht äoo, 1018 WT Amsterdam … g
ggd.amsterdam.nl

Werkdagen: ma, di, wo, do

""‘l'.-v—‚-..,‚‚,.‚‚..„ ‚ e oekeid - e ‚_.*

%

e
à
{
î
$
$

 

 
"
963330_bijlagen.zip__concatenated,2,"1
)
1

vervolg no.: BWT 19-03-0016

RK

Wij wijzen er tenslotte op dat aan deze beschikking geen andere rechten zijn te ontlenen dan het
voeren van het aan te brengen huisnummer.

     
  

Iedere belanghebbende bij dit besluit kan, op grond van artikel 7:1, lid 1 van de Algemene wet
bestuursrecht, binnen zes weken na dagtekening van dit besluit, een gemotiveerd bezwaarschrift
indienen bij het Dagelijks Bestuur van het stadsdeel Amsterdam-Centrum, te richten aan het
stadsdeel Amsterdam-Centrum, sector Bouwen, Wonen en Economie, afdeling Juridische Zaken,
Postbus 202, 1000 AE Amsterdam.

the scale towards documer

Een bezwaarschrift schorst niet de werking van het besluit.

stadsdeel Amsterdam-Centrum

Als onverwijlde spoed dat vereist kan na indiening van een bezwaarschrift bovendien een
voorlopige voorziening worden gevraagd aan de Voorzieningenrechter van de Rechtbank
Amsterdam, Sector Bestuursrecht Algemeen, Postbus 75850, 1070 AW Amsterdam.

Voorzover dit besluit gericht is op de vaststelling en registratie van andere gegevens en daarvan in
het bijzonder de bestemming en/of het gebruik (zijnde de vaststelling van de feitelijke en toegelaten
situatie), is dit besluit - naar het oordeel van de Raad van State, Afdeling Bestuursrechtspraak - niet
een besluit dat gericht is op rechtsgevolg. Het indienen van een bezwaarschrift is op grond van de
Algemene wet bestuursrecht derhalve niet mogelijk voor dit onderdeel van dit besluit.

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

Dagelijks Bestuur stadsdeel Amsterdam-Centrum,
voor deze,

 

hoofd sector Bouwen, Wonen en Economie,
voor deze,
hoofd Vastgoedregistratie,

 

11

m .
18 17 16

C2 B2 A2 B5 A5 20

Patch Reference numbers on UTT
ffhage Engineering Scan Reference Chart TE263 Serial No. Á z 2

E

A1

 

‚ M
C1 B1

m sector Bouwen, Wonen en Economie m hoofdafdeling Bouwtoezicht, Beheer Onroerend goed en Marktzaken m
m Stadhuis m Amstel 1 m 1011 PN Amsterdam m Postbus 202 m 1000 AE Amsterdam m fax 020 552 4520 m

 
"
963330_bijlagen.zip__concatenated,32," 

 

 

i
*

 

 

ii
#
i
À

Gemeente Amsterdam

stadsdeel Centrum

 

26-mei-2011
55-09-0102

Warmoesstraat 10

 
 

géawn>op sp1iemo1 3/e9s ou1}

68 69 8V 88 89 ZV Z98 ZO LO ZO €0 60 OL

 

LL 9L ZL 8L

 

 

 

‘ONIeVaS £9Z3L weua>uarajey vers Gupaaur6uy abew

LI UO s1aqwnu 22ua12Jay YIed

0Z SV G9 ZV z NO IV Lg _.0

 

 

 

à

H

E l

e ……„„_

e

o
e Ë E

 

 

 

 

 

 
"
963330_bijlagen.zip__concatenated,185,"Gemeente Amsterdam Centrum Kenmerk: 3359329

Pagina 5 van 12

Verloop van de procedure

Procedureverloop van de aanvraag om een omgevingsvergunning:

x  op 8 december 2017 is de aanvraag omgevingsvergunning ontvangen;

op 18 januari 2018 is de aanvraag gepubliceerd op basis van artikel 3.8 van de Wabo;

het besluit is voorbereid volgens de reguliere voorbereidingsprocedure als bedoeld in
paragraaf 3.2 van de Wabo.

Stadsdeel Centrum is bereikbaar met metrolijn 51, 53 en 54 of met tramlijn 9 en 14, halte Waterlooplein.
Een routebeschrijving vindt u op www.centrum.amsterdam.nl
"
963330_bijlagen.zip__concatenated,127," 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

STRACKEE BV BOUWADVIESBUREAU werknummer: 912-096
berekeningnummer: 1
bladnummer: 41
TS/Liggers Rel: 5.27f 25 jun
2013
Project......: -
Onderdeel....:
Constructeur. :
Opdrachtgever:
Dimensies....: kN/m/rad
Datum. .......1 15/08/2012
Bestand......: h:\projecten\2012\912-096\05 documenten str\02
berekeningen str\berekening fundering\unp
stutconstructie.dlw
Betrouwbaarheidsklasse : 2 Referentieperiode : 50
Toegepaste normen volgens Eurocode met Nederlandse NB
Belastingen NEN-EN 1990:2002 c2:2010 NB:2011(nl)
NEN-EN 1991-1-1:2002 c1:2009 NB:2011(nl)
Staal NEN-EN 1993-1-1:2006 c2:2009 NB:2011(nl)
GEOMETRIE
Ligger:1
1 3.000 | 3.000 | 3.000 |
H ‘ 9.000 ‘ |
! 1:UNP320 :
VELDLENGTEN
Ligger:1
Veld Vanaf Tot Lengte
1 0.000 3.000 3.000
2 3.000 6.000 3.000
3 6.000 9.000 3.000
MATERIALEN
Mt Omschrijving E-mechanica[N/mm2] Cement Kruipcoef. S.M. S.M.verh. Pois.
1 S235 210000 78.5 0.30
2 S355 210000 78.5 0.30
PROFIELEN [mm]
Prof. Omschrijving Materiaal Oppervlak Traagheid
1 UNP320 1:S235 7.5800e+003 1.0870e+008
PROFIELEN vervolg [mm]
Prof. Vormf. Breedte Hoogte ey Type b1 h1 b2 h2
1 0.00 100 320 160.0
BELASTINGGEVALLEN
B.G. Omschrijving Belast/onbelast Y W Y e.g.
l Permanent 2:Permanent EN1991 -1.00
2 Veranderlijk l:Schaakbord EN1991 0.50 0.50 0.30 0.00
VELDBELASTINGEN Ligger:1l B.G:1
Permanent
46 46
X Pagina 42/44

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam 11 juli 2013
"
963330_bijlagen.zip__concatenated,176," 

1
ARCHITECTENBUREAU

tekeningnr.

 

 

s
J

 

 

 

125

 

DETAIL 1
SCHAAL 1:5
075-6287686

 

 

1521 DM Wormerveer

tel:

e-mail: info@kleinbv.nl

zaanweg 59

 

 

 

 

 

 

 

 

W J

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

bestaande toestand

casa dela gioia bv
8-12-17

warmoesstraat 10

 

6288

 

 

 

 

 

| 1553 |

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

£

h © © «

Ê

K

& 36

LLVC

EE
[ | [] L |
| ] u
[ J [ J | | T
ETE ‚
] ] _
| | | |
] ]
a
EE EE

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

begane grond

Wá

Ĳ

opdrachtgever

werk
onderwerp

datum

 
"
963330_bijlagen.zip__concatenated,225,"Bezoekadres
Amstel 1
1011 PN Amsterdam

Postbus 202 Directie Toezicht & Handhaving
1000 AE Amsterdam Afdeling Bouwtoezicht
>

Retouradres: Stadsdeel Centrum, Postbus 202, 1000 AE Amsterdam

de hoofdbewoner(s)/hoofdgebruiker(s) van
Warmoesstraat 10Ĳ
1012 JD AMSTERDAM

Datum

Ons kenmerk BWT 50-10-0054

Behandeld door

Rechtstreekse nummer

Onderwerp Aanschrijving op grond van de woningwet

Geachte heer/mevrouw,

Hierbij vindt u een kopie van het besluit aan de eigenaar van het door u bewoonde pand.
Wij sturen u dit besluit ter informatie, omdat u belanghebbende bent in deze zaak. Graag
verwijzen wij u voor meer informatie naar het besluit zelf.

Bezwaar tegen dit besluit?

Bent u het niet eens met het besluit? Dan kunt u hiertegen binnen zes weken na
dagtekening van dit besluit bezwaar aantekenen. Meer informatie hierover vindt u in de
bijlage.

Hebt u nog vragen?
Hebt u over deze brief of dit besluit nog vragen, neem dan gerust contact op met'.

op telefoonnummer of een e-mail sturen naar

Met vriendelijke groeten,
namens het dagelijks bestuur,

Inspecteur Bouwtoezicht

Stadsdeel Centrum is bereikbaar per tram lijnen 9 en 14 of metro lijnen 51, 53 en 54 halte W aterlooplein
"
963330_bijlagen.zip__concatenated,207,"KaT

E!
r

IÍJJ.'_""'I-ÈI':;'Ï

IeS
r

GEMEENTE AMSTERDAIM
Biz.

veruolg D2. 1/4252 BET 1983
VITVOERINGSVOSRSCHEIFIEN

Bauwan mnost geschisden naar de =is van go=ed =n degslijk werk.

Sloopwarkzaanheden dienen ts geschieden Iin overleg met de betrorzen
nabrternaar van het Bouws- =n Hanlngicezicht.

Alla bLastaande conisrdelan van het Bouswask die varsand khauden aet betk
L'üll'n\""F‘.l.:'l. baëtefi, VaaE ZAVvar Alr dsóe hét Baud= i ':'I'ÚI:'IL""IIËIE'-EIÜ!J.ÈI!'IÉ Wasde
nadig geccordeald, ten gendegen van dis Cienát worden vernleid of Ian
voldoende ztaak van onderhaud wordan gebracht,

s uitvosring van construocies post geschieden in overlag z=t de
tahandelend districtsinspescteur van het Bous- en Konlngtoezlcht

Hat AÏVAINATSt Goat wordai afgevoerd naart de Solpit van kat Spanbarw
El501 [q'tﬁf.'!'n;d. risal} In da Warsceastraat die het Gesat |:'IJÏĳ Hat
gaborw Ia gelegee,

Hst hansinatsr ncst worden afgevoerd naar de risolput van hat open-
kars Tiosl [genangd riosl| in de Nasrncssstraat dia het naast na5ij b=t
geboum is gsiegen en naar bet opsnbars genseniewater hest Daurak,

Da Afstand tuzien ganllsidinsen zaat, op Za pDlaats WAar TIij de dgeuwl
KruiBen EN minste 0270 n bsdragem.

D srondlaiding mast op de piaats waar zij de gevel kraist cat ds bin=
BhnSnderkaAnt werdan gelagd ap 150 n bavan MAP

Ds warken in ds opsnbare weg ten behoeve van de rinlsring worden
uitevoard docr de Dienst Openbars Herken, Hoofdafdaling Rislering =r
Matertahssrning Kisus= Dilsnborgsrstraat 55 te Anast=srdaa, voligens d=
karleven van de Vorordening diersten openbare wog, na indiening aldaar
TAn 28n Aanvraag nls bedoeld in art. 5 van genoende vercrdaning.

Vanr de afvoer van afvalisater =n beaslsater aosten grondisidingean wor-
Zan tüsgepast zet sen blnnenrarkss aldielllijn van 125 nm

Vocr het SpAren Van gaäten voor toaroarlsidingssn an bet Baren Van
neterputten zoet vooraf overleg worden gepleegd met b=t Ceneente-
energisbedrijf. de iemmentasaterlaldingen oo bot Telafcordistrict van
ds PTIT.

RAVERE AANFIJSINGEN

voor bet lazen van stoffen cp het cpenbare ricol kan ingevolge de
Lozingsverordaning gsnesncerlool sen vergunring bscodigd zijn.
Iniichingsn Funnen WOrden varkregen bij het BEursau Sedrijfsafvalwatsr
wvan ds Dienst Openbare Warkzen, Üostosvore 10, 10654 OT Azstardar

w

 

BE J8 C3 DE

7 D7 & a

m

=
L=]
a

i e e aa

 
"
